Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
29,2022.0,445,165,7362,0,1,0,2,2,7.663150894460331,7382,649,0,3,0,0,63998.0
70,2022.0,385,258,7775,0,1,24,2,7,5.8,10442,314,4,3,5,5,43990.0
35,2019.0,298,468,5837,2,1,30,1,7,7.4,6095,61,4,6,4,5,69990.0
29,2022.0,700,468,7375,2,1,30,1,1,6.3,6920,649,4,6,4,5,52990.0
27,2013.0,201,468,2378,2,1,32,1,1,8.1,12275,474,4,6,4,7,15662.0
69,2014.0,231,226,3165,2,1,28,2,8,6.6,233,430,4,3,5,5,17990.0
29,2018.0,644,468,5169,2,1,32,1,1,7.5,4170,498,4,6,4,7,33990.0
48,2006.0,725,153,570,2,1,31,4,1,8.7,1897,61,4,0,4,5,16990.0
69,2013.0,199,474,2667,2,1,35,2,8,7.8,5193,48,4,7,4,5,15990.0
65,2022.0,548,468,7652,2,1,35,1,8,7.3,11240,233,4,6,4,5,51990.0
27,2016.0,221,569,3896,2,2,38,4,1,8.1,4056,596,4,8,2,2,25990.0
27,1998.0,225,474,54,2,1,94,4,8,15.0,7812,136,8,7,4,5,9999.0
70,2022.0,687,468,7805,2,1,30,1,7,7.7,5818,314,4,6,4,5,49990.0
33,2022.0,492,468,7384,2,1,40,2,1,7.8,8136,649,4,6,4,7,53990.0
43,2023.0,762,1,8178,1,0,0,2,2,7.663150894460331,1378,596,0,9,0,0,55537.0
36,2018.0,387,468,5208,2,1,62,0,1,7.5,935,596,6,6,4,5,51995.0
50,2001.0,698,569,152,2,1,62,4,8,14.0,8143,596,6,8,4,5,5800.0
69,2004.0,459,468,362,2,1,91,0,8,0.0,6626,256,8,6,4,8,28990.0
69,2017.0,583,468,4912,2,1,30,2,8,7.4,2583,703,4,6,4,5,26990.0
49,2019.0,234,468,5990,2,1,18,1,3,2.5,869,498,3,6,4,5,57888.0
50,2018.0,110,468,5406,2,1,30,2,8,7.6,9353,205,4,6,4,5,27990.0
51,2013.0,537,569,2595,2,2,35,0,1,9.8,4934,596,4,8,4,5,19999.0
19,2018.0,292,468,5042,2,1,30,0,1,7.1,13660,202,4,6,4,7,47990.0
62,2022.0,443,102,7632,0,1,30,0,7,8.2,3157,61,4,6,4,7,55990.0
38,2023.0,328,421,8129,1,1,30,4,1,8.2,3,596,4,0,4,2,36990.0
50,2019.0,698,569,6022,2,2,34,0,1,7.2,11457,703,4,8,4,5,38990.0
27,2004.0,225,474,297,2,1,68,4,8,11.1,4942,136,6,7,4,5,6990.0
38,2023.0,249,364,8124,1,1,0,4,1,7.663150894460331,3,596,0,8,0,0,46490.0
46,2021.0,142,569,6946,2,1,40,0,1,8.0,13250,744,4,8,4,5,59990.0
38,2023.0,680,421,8131,1,1,30,0,1,9.3,1378,136,4,8,4,5,39490.0
29,2000.0,112,226,111,2,1,25,2,8,7.8,5984,371,4,3,5,5,5490.0
46,2018.0,142,569,5326,2,1,52,0,1,9.2,2866,596,5,8,4,5,37888.0
40,2006.0,616,468,546,2,1,59,0,1,10.2,5620,498,6,6,4,5,16990.0
46,2021.0,187,468,6965,2,1,35,1,8,7.5,8883,516,4,6,4,5,40990.0
38,2023.0,244,421,8122,1,1,30,4,8,10.2,3,289,4,6,4,7,37540.0
24,2007.0,219,474,675,2,1,99,4,7,14.4,1560,566,8,7,4,5,41990.0
50,2023.0,698,423,8321,1,1,34,4,1,8.4,713,596,4,8,4,5,44240.0
41,2019.0,530,436,5908,2,1,0,2,7,7.663150894460331,11008,61,0,9,0,0,49990.0
46,2018.0,187,468,5342,2,1,30,2,8,6.9,12436,136,4,6,4,5,27990.0
70,2022.0,689,258,7810,0,1,62,1,1,6.8,259,761,6,6,4,5,122990.0
51,2020.0,558,468,6546,2,1,67,2,7,9.9,11879,136,6,6,4,7,42444.0
38,2023.0,680,421,8132,1,1,30,0,1,9.3,7541,596,4,8,4,5,44990.0
29,2013.0,644,468,2443,2,1,32,1,1,7.3,6389,234,4,6,4,7,25990.0
50,2023.0,280,423,8308,0,1,34,1,0,1.9,10687,430,4,6,4,5,61420.0
19,2015.0,516,226,3324,2,1,30,2,1,5.1,3845,498,4,3,5,5,14989.0
29,2016.0,700,468,3963,2,1,30,2,8,7.9,2833,596,4,6,4,5,22990.0
66,2011.0,675,226,1812,2,2,24,2,8,5.5,2522,430,4,3,5,5,11999.0
37,2019.0,212,226,5853,2,1,30,2,8,7.4,10041,289,4,3,5,5,21990.0
19,2016.0,320,226,3861,2,1,25,2,8,6.2,364,289,4,3,5,5,17990.0
48,2018.0,98,226,5355,2,1,23,2,7,5.7,2116,649,4,3,5,5,49990.0
33,2015.0,492,468,3454,2,1,40,4,1,8.2,12281,649,4,6,4,7,33880.0
50,2022.0,698,569,7575,2,2,34,0,1,7.9,13469,649,4,8,2,2,43990.0
19,2007.0,316,569,663,2,1,71,4,8,11.1,6909,498,6,8,2,2,8499.0
3,2017.0,572,468,4348,2,1,30,1,7,7.3,7456,61,4,6,4,5,59900.0
29,2019.0,445,468,5804,2,1,30,2,8,7.2,11474,596,4,6,4,5,24990.0
65,2016.0,754,563,4226,2,0,0,2,8,7.663150894460331,1890,498,0,9,0,0,23990.0
69,2019.0,442,468,6164,2,1,67,2,8,9.1,11612,596,6,6,4,7,38990.0
48,2018.0,353,468,5384,2,1,84,1,7,10.9,8957,649,8,6,4,5,119990.0
27,2012.0,201,468,1966,2,1,32,1,1,8.1,6980,256,4,6,4,7,10999.0
51,2016.0,577,468,4182,2,1,30,2,8,6.9,3487,596,4,6,4,5,21990.0
4,2022.0,87,208,7256,0,1,62,4,3,7.9,3421,289,6,7,4,5,299000.0
19,2022.0,567,468,7297,2,1,15,2,7,5.3,7316,136,3,6,5,5,28990.0
37,2018.0,212,474,5218,2,1,30,2,8,7.1,441,596,4,7,4,5,18990.0
19,2017.0,605,569,4409,2,1,52,0,1,9.0,12690,596,5,8,4,5,46990.0
50,2019.0,698,569,6019,2,2,34,0,1,7.2,5262,729,4,8,4,5,43880.0
8,2023.0,545,74,7885,0,1,25,2,0,6.9,6036,136,4,6,4,5,34890.0
69,2020.0,607,563,6700,2,0,0,3,0,7.663150894460331,9263,596,0,9,0,0,46990.0
28,2016.0,181,468,3924,2,2,30,2,8,7.8,12017,289,4,6,4,5,21990.0
51,2015.0,120,474,3607,2,1,35,2,8,7.5,13805,237,4,7,4,5,18965.0
46,2015.0,26,226,3527,2,1,35,2,8,6.1,11344,136,4,3,5,5,21990.0
28,2022.0,398,468,7348,2,1,25,2,8,5.8,13974,430,4,6,4,4,36990.0
46,2016.0,187,468,4087,2,1,35,1,8,7.4,13164,649,4,6,4,5,24788.0
37,2015.0,659,468,3484,2,1,32,1,1,7.8,6895,289,4,6,4,7,22990.0
50,2018.0,549,468,5418,2,1,34,1,8,7.2,12210,430,4,6,4,5,27990.0
29,2017.0,408,226,4493,2,1,28,2,8,7.3,11535,48,4,3,5,5,18990.0
28,2019.0,216,226,5777,2,1,25,2,8,6.1,10180,649,4,3,5,5,34990.0
29,2016.0,408,226,3946,2,1,28,2,8,7.3,10814,0,4,3,5,5,17990.0
65,2018.0,548,468,5521,2,1,35,1,8,7.3,13703,314,4,6,4,5,33880.0
43,2023.0,763,343,8180,1,1,17,2,0,7.3,6367,454,3,6,5,5,34690.0
19,2018.0,605,569,5071,2,1,52,0,1,8.9,13233,649,5,8,4,5,47980.0
29,2017.0,700,468,4514,2,1,30,2,8,7.9,389,596,4,6,4,5,23990.0
71,2009.0,744,468,1266,2,1,48,1,1,7.6,6561,48,5,6,4,5,8990.0
27,2019.0,111,468,5747,2,1,68,1,8,9.4,12518,48,6,6,4,7,38950.0
28,2015.0,430,226,3401,2,2,25,2,8,6.2,13370,468,4,3,5,5,14980.0
70,2020.0,122,569,6713,2,1,62,0,1,9.0,8166,516,6,8,4,5,49990.0
19,2015.0,318,226,3313,2,1,15,2,8,5.4,10079,649,3,3,5,5,17411.0
29,2022.0,700,559,7371,0,1,30,2,8,8.1,5438,516,4,6,4,5,38790.0
29,2019.0,408,226,5789,2,1,30,2,8,7.4,9385,596,4,3,4,5,21990.0
50,2018.0,280,468,5414,2,1,25,2,8,7.3,12205,158,4,6,4,5,24990.0
69,2018.0,401,153,5566,2,1,40,4,1,8.7,12038,649,4,0,4,2,38990.0
37,2018.0,212,226,5218,2,1,30,2,8,7.1,8780,596,4,3,5,5,21290.0
51,2020.0,732,468,6559,2,1,35,2,8,8.1,10565,596,4,6,4,7,27990.0
51,2017.0,560,468,4770,2,1,97,0,7,14.4,12696,649,8,6,4,8,79990.0
19,2013.0,447,468,2343,2,1,30,1,1,6.3,5367,136,4,6,4,5,15777.0
29,2021.0,408,226,6824,2,1,30,2,8,7.4,7635,596,4,3,4,5,26990.0
37,2015.0,588,226,3483,2,1,24,2,8,6.3,12562,158,4,3,5,5,14990.0
29,2020.0,700,468,6356,2,1,30,2,8,7.9,10802,596,4,6,4,5,27990.0
66,2019.0,675,226,6115,2,1,22,2,8,4.8,12769,558,4,3,5,5,19990.0
27,2018.0,221,569,5108,2,2,38,0,1,8.1,263,314,4,8,4,5,45990.0
69,2015.0,459,468,3736,2,1,40,0,1,8.5,7572,516,4,6,4,7,34990.0
36,2021.0,387,468,6871,2,1,98,0,7,13.0,7246,430,8,6,4,5,78990.0
37,2019.0,650,468,5863,2,1,26,1,8,7.6,7718,289,4,6,4,5,39990.0
46,2017.0,26,226,4632,2,2,30,2,8,5.9,4606,440,4,3,5,5,13990.0
29,2021.0,408,226,6824,2,1,30,2,8,7.4,8164,596,4,3,5,5,26990.0
69,2020.0,404,569,6659,2,2,38,0,1,7.8,10754,596,4,8,2,2,49990.0
70,2021.0,677,468,7199,2,1,15,2,7,5.4,8357,314,3,6,4,5,28990.0
33,2017.0,492,468,4533,2,1,40,0,1,7.9,12204,596,4,6,4,7,54995.0
50,2015.0,698,569,3601,2,2,34,0,1,7.2,667,498,4,8,4,5,31990.0
51,2018.0,537,569,5449,2,1,33,2,1,6.8,2471,289,4,8,4,5,31990.0
69,2020.0,607,563,6699,2,0,0,3,0,7.663150894460331,8967,596,0,9,0,0,39990.0
69,2018.0,404,569,5574,2,1,37,4,8,10.9,12444,596,4,8,2,2,28990.0
50,2022.0,698,569,7576,2,1,34,0,1,8.6,4801,289,4,8,4,5,55990.0
69,2017.0,608,492,4916,2,1,0,3,8,7.663150894460331,8923,558,0,0,0,0,33995.0
38,2022.0,244,468,7438,2,1,30,0,1,9.1,7687,596,4,6,4,7,38990.0
58,2021.0,444,468,7069,2,1,35,2,8,8.1,7049,430,4,6,4,5,29990.0
69,2007.0,231,474,790,2,1,28,2,8,7.4,12625,596,4,7,4,5,12775.0
69,2020.0,458,403,6666,2,1,0,3,0,7.663150894460331,9953,596,0,9,0,0,64990.0
27,2018.0,221,569,5108,2,1,38,0,1,9.1,4017,649,4,8,4,5,37990.0
37,2014.0,212,474,2961,2,1,28,2,8,7.1,2439,193,4,7,4,5,12490.0
19,2006.0,236,569,504,2,2,35,0,1,0.0,8401,596,4,8,4,5,9999.0
27,2020.0,225,226,6318,2,1,68,1,8,8.9,12034,314,6,3,5,5,31990.0
65,2022.0,728,474,7654,2,1,34,1,7,8.5,3773,314,4,7,4,5,54990.0
46,2021.0,142,569,6946,2,1,40,0,1,8.0,8917,498,4,8,4,5,54990.0
11,2017.0,156,6,4379,2,1,0,2,8,7.663150894460331,13414,47,0,3,0,0,16990.0
51,2018.0,732,468,5470,2,1,35,2,8,7.9,10730,0,4,6,4,5,22999.0
65,2014.0,321,468,3138,2,1,35,1,8,8.1,898,237,4,6,4,5,23990.0
28,2007.0,181,268,694,2,1,0,3,8,7.663150894460331,4340,498,0,9,0,0,10990.0
69,2018.0,231,226,5559,2,1,30,2,8,6.0,9928,498,4,3,5,5,34990.0
69,2003.0,459,468,270,2,1,40,0,1,12.6,7898,0,4,6,4,8,25000.0
29,2016.0,644,468,3956,2,1,32,1,1,7.8,3112,649,4,6,4,7,22990.0
19,2011.0,320,226,1594,2,2,30,2,8,7.2,4797,371,4,3,5,5,8990.0
27,2012.0,221,569,1970,2,1,38,0,1,9.1,5440,790,4,8,4,5,27990.0
36,2013.0,730,231,2461,2,2,0,3,8,7.663150894460331,660,101,0,1,0,0,30990.0
21,2023.0,400,364,7905,1,0,25,2,0,9.8,6068,61,4,6,4,5,42985.0
69,2015.0,404,569,3728,2,1,37,4,8,10.9,13036,596,4,8,2,2,24990.0
69,2021.0,150,468,7107,2,1,22,2,7,6.4,7090,516,4,6,4,5,34990.0
69,2005.0,404,541,479,2,1,0,4,8,7.663150894460331,7291,596,0,8,0,0,13990.0
36,2009.0,730,468,1118,2,1,70,0,8,11.9,2696,0,6,6,4,5,27990.0
27,2013.0,221,569,2383,2,1,38,4,1,7.8,4773,440,4,8,4,5,26990.0
70,2018.0,687,468,5645,2,1,30,1,7,8.1,9101,649,4,6,4,5,44990.0
27,2016.0,201,468,3889,2,1,34,2,8,9.0,2,136,4,6,4,7,15990.0
65,2020.0,548,468,6605,2,1,35,1,8,7.3,12026,210,4,6,4,5,32888.0
29,2017.0,112,226,4487,2,2,26,2,8,6.3,9409,0,4,3,5,5,16400.0
70,2013.0,694,153,2743,2,2,30,2,1,7.7,13282,596,4,0,2,2,46995.0
48,2009.0,171,160,1146,2,1,28,4,7,9.0,11928,558,4,2,2,4,17490.0
69,2023.0,459,569,8472,2,2,89,1,1,10.7,7794,558,8,8,4,5,129990.0
29,2012.0,408,226,2009,2,1,28,2,8,6.9,4138,516,4,3,5,5,8000.0
19,2021.0,567,468,6787,2,1,15,2,7,5.3,7988,314,3,6,5,5,27990.0
43,2022.0,762,168,7478,0,1,25,2,8,7.1,6367,596,4,6,4,5,23990.0
69,2020.0,583,468,6688,2,1,30,2,8,6.5,11692,596,4,6,5,5,38995.0
51,2014.0,558,169,3100,2,1,0,3,8,7.663150894460331,828,205,0,9,0,0,25990.0
38,2022.0,714,426,7448,1,2,35,2,1,9.4,3,729,4,0,4,3,33490.0
50,2020.0,698,569,6534,2,1,34,0,1,8.6,62,516,4,8,4,5,39980.0
29,2013.0,112,226,2419,2,2,26,2,8,6.0,910,795,4,3,5,5,12990.0
69,2020.0,459,468,6676,2,1,38,0,1,8.0,10899,596,4,6,4,7,67990.0
28,2019.0,398,468,5780,2,1,28,2,8,6.6,8296,430,4,6,4,5,25980.0
69,2021.0,366,226,7131,2,2,19,1,7,7.6,4392,596,3,3,3,4,51990.0
69,2013.0,459,468,2697,2,1,40,0,1,8.5,6250,136,4,6,4,5,37990.0
33,2018.0,492,468,5193,2,1,40,0,1,7.9,2579,430,4,6,4,7,47990.0
46,2014.0,142,569,3013,2,1,52,0,1,9.2,5740,136,5,8,4,5,27995.0
29,2015.0,420,468,3422,2,1,30,1,1,7.2,13695,498,4,6,4,5,24990.0
33,2019.0,492,468,5829,2,1,40,2,1,8.0,11689,596,4,6,4,7,36960.0
69,2018.0,404,569,5571,2,2,38,4,1,7.3,7546,596,4,8,4,5,41990.0
50,2012.0,698,569,2134,2,1,35,0,1,9.9,2755,101,4,8,4,5,29990.0
70,2017.0,687,468,4953,2,1,30,1,7,8.1,12331,649,4,6,4,5,43990.0
69,2020.0,583,468,6691,2,1,35,2,3,4.7,12404,498,4,6,5,5,45995.0
57,2022.0,25,165,7615,0,1,0,3,1,7.663150894460331,10828,289,0,8,0,0,178312.0
37,2022.0,671,468,7434,2,1,24,2,8,6.7,7525,516,4,6,4,5,25990.0
69,2016.0,459,468,4274,2,1,38,0,1,8.0,6829,596,4,6,4,5,44990.0
69,2020.0,583,468,6688,2,1,30,2,8,6.5,12282,729,4,6,5,5,37950.0
70,2016.0,687,468,4317,2,1,24,2,7,6.3,12379,413,4,6,4,5,26990.0
11,2018.0,146,153,5024,2,2,26,2,1,5.0,10465,596,4,0,2,2,22990.0
69,2017.0,459,468,4904,2,1,89,0,1,9.5,13197,289,8,6,4,7,104999.0
27,2014.0,225,474,2865,2,1,62,4,8,8.3,6065,371,6,7,4,5,14990.0
69,2020.0,583,468,6691,2,1,35,2,3,4.7,10843,136,4,6,5,5,47980.0
69,2015.0,458,56,3732,2,1,0,3,1,7.663150894460331,2536,596,0,9,0,0,75990.0
3,2017.0,639,468,4352,2,1,62,1,7,8.7,11922,314,6,6,4,5,59990.0
50,2014.0,513,226,3069,2,2,16,2,8,4.6,2164,430,3,3,5,5,7990.0
38,2022.0,680,569,7444,2,1,30,0,1,9.3,2289,411,4,8,4,5,37990.0
69,2021.0,231,226,7124,2,1,30,2,8,6.0,8439,289,4,3,5,5,34980.0
46,2018.0,142,569,5323,2,1,52,0,1,10.0,434,558,5,8,4,5,40950.0
19,2016.0,605,569,3868,2,1,52,0,1,9.0,13926,289,5,8,4,5,47990.0
69,2015.0,199,474,3700,2,1,35,2,8,7.9,4424,430,4,7,4,5,15750.0
69,2016.0,459,468,4277,2,1,89,0,1,9.5,1083,596,8,6,4,7,105990.0
29,2017.0,283,474,4490,2,1,30,2,8,7.2,11534,498,4,7,4,5,21990.0
19,2022.0,605,569,7301,2,1,30,0,1,7.4,5221,649,4,8,4,5,62950.0
69,2019.0,404,569,6160,2,1,38,0,1,8.5,13574,596,4,8,4,5,62990.0
69,2004.0,459,468,365,2,1,40,0,1,12.6,8182,47,4,6,4,8,17990.0
37,2012.0,387,586,2046,2,1,67,2,8,10.9,7174,48,6,9,4,8,10990.0
27,2015.0,225,474,3376,2,1,68,4,8,9.5,13205,516,6,7,4,5,28880.0
69,2023.0,404,569,8459,2,1,38,0,1,8.4,7674,48,4,8,4,5,84999.0
65,2016.0,548,468,4221,2,1,35,1,7,7.3,4798,372,4,6,4,5,18900.0
69,2016.0,404,569,4258,2,1,38,0,1,9.0,2766,596,4,8,2,2,37990.0
46,2008.0,142,569,927,2,1,40,0,1,10.4,4691,101,4,8,4,5,13990.0
69,2017.0,442,177,4890,2,1,0,3,8,7.663150894460331,3204,167,0,9,0,0,32990.0
27,2017.0,225,474,4452,2,2,101,4,7,11.8,9213,48,8,7,4,5,94990.0
51,2016.0,732,468,4187,2,1,35,0,8,8.3,2537,649,4,6,4,5,22990.0
69,2011.0,758,190,1856,2,1,0,2,8,7.663150894460331,758,430,0,3,0,0,13499.0
37,2018.0,663,190,5241,2,1,0,2,8,7.663150894460331,11925,430,0,9,0,0,23999.0
66,2018.0,143,226,5528,2,1,15,2,8,5.2,7837,205,3,3,4,5,22990.0
51,2019.0,732,468,6049,2,1,35,2,8,7.9,12211,158,4,6,4,5,27990.0
37,2009.0,387,586,1120,2,1,70,2,8,12.8,13601,256,6,9,4,8,14899.0
33,2022.0,492,468,7384,2,1,40,2,1,7.8,6146,649,4,6,4,7,53990.0
29,2012.0,406,226,2007,2,1,24,2,8,6.4,4395,468,4,3,5,5,9985.0
37,2020.0,212,474,6384,2,1,26,2,8,6.8,9996,596,4,7,4,5,29990.0
57,2019.0,10,289,6069,2,1,0,3,8,7.663150894460331,11272,314,0,8,0,0,109997.0
21,2021.0,703,569,6807,2,1,30,0,1,9.4,8203,498,4,8,4,5,35990.0
29,2020.0,408,474,6336,2,1,30,2,8,7.0,10155,136,4,7,4,5,23999.0
69,2010.0,199,474,1505,2,1,34,2,3,6.0,3056,231,4,7,4,5,15990.0
29,2018.0,408,226,5144,2,1,30,2,8,7.4,13144,649,4,3,4,5,18980.0
19,2018.0,605,569,5070,2,1,30,0,1,7.4,1174,649,4,8,4,5,45990.0
28,2012.0,544,586,1999,2,1,34,2,8,8.9,3553,48,4,9,4,7,15990.0
46,2008.0,189,468,933,2,1,33,1,7,11.5,4948,0,4,6,4,5,13888.0
50,2021.0,549,468,7020,2,1,35,1,8,8.1,7961,596,4,6,4,7,42990.0
65,2014.0,754,468,3150,2,1,30,1,8,7.1,2611,596,4,6,4,5,21990.0
66,2018.0,675,226,5531,2,1,22,2,8,4.8,8625,596,4,3,5,5,20999.0
19,2014.0,320,226,2813,2,2,26,2,8,6.2,3982,430,4,3,5,5,10990.0
69,2016.0,231,226,4240,2,1,28,2,8,6.1,10457,136,4,3,5,5,23999.0
70,2022.0,125,258,7771,0,1,30,1,7,7.5,9670,170,4,9,5,5,79990.0
69,2019.0,758,226,6205,2,1,23,2,8,6.4,8828,596,4,3,5,5,20880.0
50,2009.0,457,226,1158,2,1,30,1,7,10.2,2016,430,4,3,5,5,19999.0
19,2013.0,447,468,2343,2,1,30,1,1,6.3,1928,498,4,6,4,5,15990.0
4,2013.0,38,474,2299,2,1,30,4,7,6.0,12672,314,4,7,4,5,22990.0
28,2010.0,181,468,1356,2,1,34,0,8,10.0,4699,466,4,6,4,5,13990.0
28,2017.0,181,468,4469,2,1,25,2,8,7.3,12430,136,4,6,4,5,29999.0
50,2018.0,698,569,5438,2,1,34,0,1,7.6,1053,596,4,8,2,4,34990.0
69,2014.0,231,226,3164,2,1,28,2,8,6.6,2449,231,4,3,5,5,16989.0
50,2021.0,110,468,7007,2,1,30,2,8,7.6,8771,136,4,6,4,5,31999.0
46,2018.0,13,226,5302,2,1,25,2,8,4.9,598,158,4,3,5,5,18990.0
66,2019.0,724,468,6120,2,1,26,2,8,6.2,9175,649,4,6,4,5,24444.0
46,2010.0,189,202,1417,2,1,0,3,8,7.663150894460331,5229,498,0,9,0,0,8450.0
19,2018.0,605,569,5064,2,1,32,4,1,8.2,2465,596,4,8,4,4,27990.0
36,2015.0,387,468,3468,2,1,68,0,7,10.4,13965,61,6,6,4,5,31990.0
37,2018.0,588,226,5227,2,1,24,2,8,6.2,10365,101,4,3,5,5,18990.0
36,2007.0,224,468,708,2,1,62,0,1,10.8,6534,136,6,6,4,7,16999.0
70,2015.0,431,474,3768,2,1,24,2,7,6.2,12226,136,4,7,4,5,18990.0
69,2021.0,459,468,7162,2,1,38,0,1,7.9,7676,61,4,6,4,7,73880.0
66,2022.0,143,226,7656,2,1,24,2,8,5.4,6608,314,4,3,4,5,20990.0
46,2022.0,26,474,7488,2,1,35,2,8,6.5,9765,649,4,7,4,5,41990.0
65,2018.0,321,468,5511,2,1,35,1,8,7.4,568,729,4,6,4,5,34990.0
48,2014.0,98,226,3027,2,1,28,2,1,4.6,12805,498,4,3,5,5,26999.0
29,2020.0,700,468,6359,2,1,30,2,8,7.9,9383,289,4,6,4,5,29999.0
50,2019.0,110,468,5993,2,1,30,2,8,7.6,11522,314,4,6,4,5,25990.0
46,2014.0,26,474,3005,2,1,30,2,8,5.7,2557,289,4,7,4,5,16990.0
51,2015.0,732,468,3640,2,1,35,2,8,7.9,4619,703,4,6,4,5,19990.0
69,2019.0,231,474,6141,2,1,28,2,3,3.5,12643,596,4,7,4,5,29999.0
35,2018.0,299,160,5200,2,1,30,4,7,7.2,1503,48,4,2,2,2,89990.0
27,2013.0,201,468,2380,2,1,34,2,8,9.0,2374,729,4,6,4,7,10999.0
33,2020.0,492,468,6368,2,1,40,0,1,7.9,9375,729,4,6,4,7,61990.0
46,2020.0,78,474,6456,2,1,35,2,8,7.0,10435,158,4,7,4,5,29488.0
69,2019.0,404,569,6160,2,2,38,0,1,8.1,11965,314,4,8,2,5,52880.0
29,2017.0,718,226,4522,2,1,26,2,8,7.1,9511,596,4,3,3,4,25950.0
50,2014.0,553,468,3077,2,1,41,0,1,9.0,6793,246,4,6,4,7,25990.0
27,2013.0,703,569,2406,2,1,99,4,8,12.4,1839,272,8,8,2,2,41921.0
69,2020.0,459,468,6672,2,1,89,0,1,9.5,12087,596,8,6,4,7,119990.0
37,2013.0,663,468,2474,2,1,30,1,1,7.5,3372,231,4,6,4,5,16989.0
37,2014.0,387,586,2963,2,1,67,2,8,10.9,371,498,6,9,4,8,19990.0
48,2018.0,715,586,5395,2,1,31,4,1,6.3,10808,596,4,9,4,8,47998.0
46,2014.0,26,226,3009,2,1,30,2,8,5.8,2058,48,4,3,5,5,17369.0
65,2012.0,467,474,2182,2,1,35,1,7,9.7,5912,563,4,7,4,5,13999.0
69,2019.0,459,468,6181,2,1,89,0,1,9.5,11682,61,8,6,4,7,117880.0
70,2022.0,678,468,7792,2,1,30,1,7,7.3,10834,124,4,6,4,5,48990.0
29,2012.0,408,226,2012,2,1,26,2,1,5.6,5845,498,4,3,5,5,12999.0
55,2014.0,148,157,3118,2,1,66,4,7,8.0,8227,596,6,1,2,2,119990.0
69,2012.0,459,569,2234,2,2,89,0,1,11.9,3438,596,8,8,4,5,67990.0
51,2019.0,732,468,6052,2,1,35,2,8,8.1,12453,703,4,6,4,7,27990.0
69,2017.0,199,474,4855,2,1,35,2,8,7.8,9398,729,4,7,4,5,29990.0
65,2015.0,548,468,3680,2,1,30,1,1,6.3,1886,649,4,6,4,5,24880.0
37,2022.0,671,468,7435,2,1,24,2,8,6.7,8746,314,4,6,4,5,28990.0
27,2011.0,196,474,1617,2,1,99,4,7,14.6,3116,649,8,7,4,5,23990.0
69,2019.0,199,474,6132,2,1,35,2,8,8.3,10672,666,4,7,4,5,29300.0
48,2009.0,171,160,1146,2,1,28,4,7,9.0,1149,498,4,2,2,4,13990.0
62,2019.0,443,468,6081,2,1,30,0,7,7.6,9554,649,4,6,4,7,41990.0
35,2016.0,747,474,3985,2,1,30,4,7,7.5,7800,649,4,7,4,5,36990.0
50,2019.0,110,468,5992,2,1,30,2,8,7.6,13109,158,4,6,4,5,22990.0
70,2017.0,122,569,4922,2,1,62,0,1,7.8,2619,596,6,8,4,5,38990.0
51,2019.0,732,468,6048,2,1,35,2,8,7.9,12582,596,4,6,4,5,25895.0
46,2016.0,187,468,4083,2,1,30,2,8,6.4,11144,516,4,6,4,5,30880.0
46,2018.0,187,468,5340,2,1,30,2,8,6.9,10665,440,4,6,4,5,30990.0
19,2019.0,605,569,5727,2,1,30,0,1,8.2,9847,48,4,8,4,5,69990.0
19,2009.0,316,474,1065,2,1,71,4,8,10.5,6376,254,6,7,4,5,8990.0
24,2010.0,375,474,1332,2,2,101,4,7,15.2,318,430,8,7,4,5,63878.0
27,2018.0,225,226,5112,2,1,30,2,7,7.6,12390,516,4,3,5,5,23990.0
27,2018.0,695,468,5123,2,1,24,2,8,6.7,1409,649,4,6,4,5,16990.0
29,2021.0,445,468,6834,2,1,30,2,8,6.2,10170,649,4,6,4,5,28880.0
69,2011.0,304,468,1829,2,1,71,0,7,11.4,4234,136,6,6,4,5,36998.0
66,2021.0,675,413,7099,2,1,0,2,8,7.663150894460331,7744,61,0,3,0,0,25888.0
33,2021.0,243,569,6863,2,1,40,0,1,8.0,6878,413,4,8,4,5,67990.0
27,2012.0,201,468,1966,2,1,62,1,8,11.3,5575,0,6,6,4,7,7999.0
55,2015.0,555,474,3659,2,1,62,4,1,6.4,10421,125,6,7,4,4,129888.0
66,2022.0,618,468,7665,2,1,24,1,7,6.2,11131,61,4,6,4,5,43990.0
46,2019.0,187,468,5953,2,1,35,1,8,7.5,10081,649,4,6,4,5,34880.0
50,2020.0,549,468,6518,2,1,34,2,8,7.2,12372,596,4,6,4,7,28977.0
69,2018.0,583,468,5600,2,1,30,2,8,7.0,8204,649,4,6,4,5,32990.0
66,2019.0,143,226,6108,2,1,24,2,8,5.4,13357,498,4,3,4,5,16990.0
58,2022.0,202,310,7619,0,1,23,2,7,6.6,5964,430,4,6,4,4,39990.0
50,2021.0,549,468,7013,2,1,34,2,8,7.2,9929,430,4,6,4,7,35999.0
46,2006.0,26,474,551,2,2,33,2,8,8.6,2213,48,4,7,4,5,6990.0
51,2010.0,732,468,1481,2,1,30,0,1,8.1,4332,498,4,6,4,5,16490.0
36,2015.0,387,468,3467,2,1,62,0,1,7.5,3178,314,6,6,4,5,25965.0
